index,file,true_class_idx,true_class_name,pred_class_idx,pred_class_name,true_confidence,pred_confidence
19777,ILSVRC2012_val_00019778.JPEG,483,castle,698,palace,0.4491,0.5268
19778,ILSVRC2012_val_00019779.JPEG,556,fire_screen,878,typewriter_keyboard,0.005,0.0926
19780,ILSVRC2012_val_00019781.JPEG,902,whistle,783,screw,0.076,0.3421
19781,ILSVRC2012_val_00019782.JPEG,113,snail,76,tarantula,0.0005,0.1226
19783,ILSVRC2012_val_00019784.JPEG,271,red_wolf,269,timber_wolf,0.0092,0.7775
19784,ILSVRC2012_val_00019785.JPEG,597,holster,383,Madagascar_cat,0.0042,0.0887
19785,ILSVRC2012_val_00019786.JPEG,799,sliding_door,510,container_ship,0.0001,0.6387
19788,ILSVRC2012_val_00019789.JPEG,456,bow,406,altar,0.0087,0.1955
19791,ILSVRC2012_val_00019792.JPEG,962,meat_loaf,935,mashed_potato,0.212,0.4783
19800,ILSVRC2012_val_00019801.JPEG,525,dam,460,breakwater,0.1117,0.4599
19801,ILSVRC2012_val_00019802.JPEG,751,racer,374,langur,0.0231,0.152
19804,ILSVRC2012_val_00019805.JPEG,841,sweatshirt,892,wall_clock,0.0004,0.1288
19805,ILSVRC2012_val_00019806.JPEG,470,candle,928,ice_cream,0.4148,0.5175
19808,ILSVRC2012_val_00019809.JPEG,879,umbrella,96,toucan,0.0018,0.617
19811,ILSVRC2012_val_00019812.JPEG,751,racer,468,cab,0.0422,0.8108
19814,ILSVRC2012_val_00019815.JPEG,806,sock,722,ping-pong_ball,0.0002,0.2704
19816,ILSVRC2012_val_00019817.JPEG,784,screwdriver,681,notebook,0.002,0.1812
19818,ILSVRC2012_val_00019819.JPEG,476,carousel,699,panpipe,0.0613,0.0643
19819,ILSVRC2012_val_00019820.JPEG,311,grasshopper,302,ground_beetle,0.0048,0.4551
19822,ILSVRC2012_val_00019823.JPEG,932,pretzel,506,coil,0.1194,0.3093
19824,ILSVRC2012_val_00019825.JPEG,358,polecat,676,muzzle,0.0024,0.1308
19825,ILSVRC2012_val_00019826.JPEG,250,Siberian_husky,263,Pembroke,0.0943,0.3254
19827,ILSVRC2012_val_00019828.JPEG,446,binder,598,home_theater,0.1009,0.1694
19828,ILSVRC2012_val_00019829.JPEG,687,organ,703,park_bench,0.0001,0.2648
19830,ILSVRC2012_val_00019831.JPEG,483,castle,442,bell_cote,0.0918,0.3144
19831,ILSVRC2012_val_00019832.JPEG,503,cocktail_shaker,737,pop_bottle,0.1419,0.3532
19832,ILSVRC2012_val_00019833.JPEG,606,iron,680,nipple,0.0195,0.4244
19834,ILSVRC2012_val_00019835.JPEG,703,park_bench,915,yurt,0.0009,0.3203
19838,ILSVRC2012_val_00019839.JPEG,702,parallel_bars,602,horizontal_bar,0.0904,0.8808
19839,ILSVRC2012_val_00019840.JPEG,620,laptop,527,desktop_computer,0.0351,0.3466
19841,ILSVRC2012_val_00019842.JPEG,111,nematode,333,hamster,0.0,0.4917
19846,ILSVRC2012_val_00019847.JPEG,580,greenhouse,582,grocery_store,0.0011,0.4275
19847,ILSVRC2012_val_00019848.JPEG,618,ladle,809,soup_bowl,0.0027,0.4572
19849,ILSVRC2012_val_00019850.JPEG,932,pretzel,801,snorkel,0.0002,0.1884
19854,ILSVRC2012_val_00019855.JPEG,610,jersey,431,bassinet,0.1493,0.4082
19858,ILSVRC2012_val_00019859.JPEG,119,rock_crab,391,coho,0.0151,0.2402
19859,ILSVRC2012_val_00019860.JPEG,642,marimba,579,grand_piano,0.1161,0.2768
19862,ILSVRC2012_val_00019863.JPEG,748,purse,823,stethoscope,0.0004,0.0534
19864,ILSVRC2012_val_00019865.JPEG,599,honeycomb,397,puffer,0.0738,0.8384
19865,ILSVRC2012_val_00019866.JPEG,793,shower_cap,434,bath_towel,0.1112,0.3003
19866,ILSVRC2012_val_00019867.JPEG,765,rocking_chair,464,buckle,0.0077,0.2939
19867,ILSVRC2012_val_00019868.JPEG,23,vulture,22,bald_eagle,0.4328,0.4704
19869,ILSVRC2012_val_00019870.JPEG,629,lipstick,879,umbrella,0.0001,0.4204
19871,ILSVRC2012_val_00019872.JPEG,398,abacus,858,tile_roof,0.0145,0.7775
19872,ILSVRC2012_val_00019873.JPEG,342,wild_boar,17,jay,0.0003,0.2981
19883,ILSVRC2012_val_00019884.JPEG,96,toucan,727,planetarium,0.0004,0.0745
19886,ILSVRC2012_val_00019887.JPEG,471,cannon,744,projectile,0.2734,0.3519
19888,ILSVRC2012_val_00019889.JPEG,702,parallel_bars,602,horizontal_bar,0.4937,0.4961
19889,ILSVRC2012_val_00019890.JPEG,921,book_jacket,620,laptop,0.0036,0.2693
19892,ILSVRC2012_val_00019893.JPEG,690,oxcart,835,sundial,0.0108,0.0622
19893,ILSVRC2012_val_00019894.JPEG,51,triceratops,171,Italian_greyhound,0.1221,0.2612
19895,ILSVRC2012_val_00019896.JPEG,865,toyshop,830,stretcher,0.0053,0.307
19898,ILSVRC2012_val_00019899.JPEG,845,syringe,629,lipstick,0.0053,0.1322
19903,ILSVRC2012_val_00019904.JPEG,806,sock,496,Christmas_stocking,0.1034,0.5322
19904,ILSVRC2012_val_00019905.JPEG,858,tile_roof,681,notebook,0.1,0.3915
19908,ILSVRC2012_val_00019909.JPEG,664,monitor,548,entertainment_center,0.0081,0.6383
19909,ILSVRC2012_val_00019910.JPEG,413,assault_rifle,652,military_uniform,0.0351,0.7526
19911,ILSVRC2012_val_00019912.JPEG,424,barbershop,423,barber_chair,0.183,0.3491
19912,ILSVRC2012_val_00019913.JPEG,857,throne,887,vestment,0.0619,0.1259
19913,ILSVRC2012_val_00019914.JPEG,219,cocker_spaniel,218,Welsh_springer_spaniel,0.0412,0.568
19915,ILSVRC2012_val_00019916.JPEG,477,carpenter's_kit,684,ocarina,0.0013,0.3291
19919,ILSVRC2012_val_00019920.JPEG,786,sewing_machine,505,coffeepot,0.1523,0.1562
19922,ILSVRC2012_val_00019923.JPEG,428,barrow,329,sea_cucumber,0.0217,0.1015
19923,ILSVRC2012_val_00019924.JPEG,899,water_jug,712,Petri_dish,0.0049,0.7752
19925,ILSVRC2012_val_00019926.JPEG,924,guacamole,965,burrito,0.1045,0.2158
19930,ILSVRC2012_val_00019931.JPEG,179,Staffordshire_bullterrier,180,American_Staffordshire_terrier,0.0356,0.6419
19935,ILSVRC2012_val_00019936.JPEG,819,stage,410,apiary,0.028,0.1466
19936,ILSVRC2012_val_00019937.JPEG,279,Arctic_fox,270,white_wolf,0.4406,0.5166
19938,ILSVRC2012_val_00019939.JPEG,459,brassiere,445,bikini,0.081,0.2248
19943,ILSVRC2012_val_00019944.JPEG,898,water_bottle,862,torch,0.0006,0.1316
19947,ILSVRC2012_val_00019948.JPEG,630,Loafer,502,clog,0.0317,0.3981
19952,ILSVRC2012_val_00019953.JPEG,123,spiny_lobster,119,rock_crab,0.0005,0.5164
19957,ILSVRC2012_val_00019958.JPEG,931,bagel,961,dough,0.3483,0.3575
19958,ILSVRC2012_val_00019959.JPEG,683,oboe,594,harp,0.0032,0.6098
19960,ILSVRC2012_val_00019961.JPEG,380,titi,376,proboscis_monkey,0.0708,0.5346
19966,ILSVRC2012_val_00019967.JPEG,964,potpie,935,mashed_potato,0.0058,0.9001
19970,ILSVRC2012_val_00019971.JPEG,516,cradle,748,purse,0.0017,0.3517
19971,ILSVRC2012_val_00019972.JPEG,73,barn_spider,77,wolf_spider,0.3168,0.5829
19972,ILSVRC2012_val_00019973.JPEG,845,syringe,477,carpenter's_kit,0.0127,0.3475
19974,ILSVRC2012_val_00019975.JPEG,298,mongoose,372,baboon,0.0362,0.3418
19975,ILSVRC2012_val_00019976.JPEG,618,ladle,720,pill_bottle,0.0001,0.1801
19978,ILSVRC2012_val_00019979.JPEG,855,thimble,850,teddy,0.0,0.9985
19981,ILSVRC2012_val_00019982.JPEG,57,garter_snake,53,ringneck_snake,0.1954,0.6709
19982,ILSVRC2012_val_00019983.JPEG,887,vestment,406,altar,0.0173,0.7201
19984,ILSVRC2012_val_00019985.JPEG,929,ice_lolly,928,ice_cream,0.049,0.0807
19990,ILSVRC2012_val_00019991.JPEG,465,bulletproof_vest,413,assault_rifle,0.0452,0.4506
19991,ILSVRC2012_val_00019992.JPEG,501,cloak,568,fur_coat,0.0,0.9988
19994,ILSVRC2012_val_00019995.JPEG,869,trench_coat,457,bow_tie,0.0978,0.166
19996,ILSVRC2012_val_00019997.JPEG,531,digital_watch,920,traffic_light,0.0009,0.5388
19998,ILSVRC2012_val_00019999.JPEG,963,pizza,953,pineapple,0.0099,0.4389
19999,ILSVRC2012_val_00020000.JPEG,366,gorilla,368,gibbon,0.3036,0.6647
20003,ILSVRC2012_val_00020004.JPEG,519,crate,456,bow,0.0002,0.0948
20006,ILSVRC2012_val_00020007.JPEG,461,breastplate,524,cuirass,0.1767,0.6722
20007,ILSVRC2012_val_00020008.JPEG,346,water_buffalo,294,brown_bear,0.0011,0.475
20011,ILSVRC2012_val_00020012.JPEG,506,coil,743,prison,0.0397,0.1634
20012,ILSVRC2012_val_00020013.JPEG,302,ground_beetle,300,tiger_beetle,0.0002,0.9771
20013,ILSVRC2012_val_00020014.JPEG,83,prairie_chicken,277,red_fox,0.0146,0.3621
20014,ILSVRC2012_val_00020015.JPEG,251,dalmatian,172,whippet,0.1497,0.3417
20015,ILSVRC2012_val_00020016.JPEG,151,Chihuahua,156,Blenheim_spaniel,0.0266,0.2456
20016,ILSVRC2012_val_00020017.JPEG,853,thatch,743,prison,0.232,0.5017
20018,ILSVRC2012_val_00020019.JPEG,797,sleeping_bag,993,gyromitra,0.0,0.7427
20020,ILSVRC2012_val_00020021.JPEG,911,wool,850,teddy,0.0669,0.7788
20025,ILSVRC2012_val_00020026.JPEG,306,rhinoceros_beetle,305,dung_beetle,0.3303,0.5666
20026,ILSVRC2012_val_00020027.JPEG,428,barrow,474,cardigan,0.0024,0.2121
20027,ILSVRC2012_val_00020028.JPEG,469,caldron,544,Dutch_oven,0.0956,0.3852
20028,ILSVRC2012_val_00020029.JPEG,619,lampshade,572,goblet,0.4339,0.4587
20029,ILSVRC2012_val_00020030.JPEG,639,maillot,445,bikini,0.0176,0.7682
20033,ILSVRC2012_val_00020034.JPEG,960,chocolate_sauce,990,buckeye,0.1027,0.2626
20035,ILSVRC2012_val_00020036.JPEG,810,space_bar,508,computer_keyboard,0.2127,0.4211
20038,ILSVRC2012_val_00020039.JPEG,822,steel_drum,402,acoustic_guitar,0.0196,0.1339
20042,ILSVRC2012_val_00020043.JPEG,183,Kerry_blue_terrier,169,borzoi,0.0003,0.4584
20043,ILSVRC2012_val_00020044.JPEG,47,African_chameleon,319,dragonfly,0.0762,0.3829
20046,ILSVRC2012_val_00020047.JPEG,163,bloodhound,159,Rhodesian_ridgeback,0.2255,0.2759
20048,ILSVRC2012_val_00020049.JPEG,173,Ibizan_hound,180,American_Staffordshire_terrier,0.0989,0.8466
20049,ILSVRC2012_val_00020050.JPEG,295,American_black_bear,297,sloth_bear,0.1073,0.8925
20050,ILSVRC2012_val_00020051.JPEG,981,ballplayer,971,bubble,0.0166,0.2266
20052,ILSVRC2012_val_00020053.JPEG,303,long-horned_beetle,302,ground_beetle,0.0556,0.4879
20053,ILSVRC2012_val_00020054.JPEG,265,toy_poodle,207,golden_retriever,0.0624,0.1356
20055,ILSVRC2012_val_00020056.JPEG,308,fly,320,damselfly,0.1885,0.3113
20056,ILSVRC2012_val_00020057.JPEG,639,maillot,655,miniskirt,0.1325,0.1613
20058,ILSVRC2012_val_00020059.JPEG,31,tree_frog,32,tailed_frog,0.0001,0.9076
20059,ILSVRC2012_val_00020060.JPEG,838,sunscreen,678,neck_brace,0.0387,0.136
20061,ILSVRC2012_val_00020062.JPEG,105,koala,364,three-toed_sloth,0.0413,0.2801
20062,ILSVRC2012_val_00020063.JPEG,709,pencil_box,748,purse,0.0009,0.6024
20067,ILSVRC2012_val_00020068.JPEG,626,lighter,710,pencil_sharpener,0.1025,0.1937
20068,ILSVRC2012_val_00020069.JPEG,975,lakeside,460,breakwater,0.0888,0.1049
20069,ILSVRC2012_val_00020070.JPEG,170,Irish_wolfhound,355,llama,0.1122,0.2782
20071,ILSVRC2012_val_00020072.JPEG,801,snorkel,882,vacuum,0.0081,0.0916
20072,ILSVRC2012_val_00020073.JPEG,749,quill,593,harmonica,0.0128,0.3079
20073,ILSVRC2012_val_00020074.JPEG,480,cash_machine,675,moving_van,0.0148,0.1632
20078,ILSVRC2012_val_00020079.JPEG,900,water_tower,347,bison,0.0233,0.1157
20079,ILSVRC2012_val_00020080.JPEG,437,beacon,976,promontory,0.0028,0.7029
20081,ILSVRC2012_val_00020082.JPEG,170,Irish_wolfhound,345,ox,0.0392,0.2355
20082,ILSVRC2012_val_00020083.JPEG,703,park_bench,912,worm_fence,0.3303,0.5553
20084,ILSVRC2012_val_00020085.JPEG,617,lab_coat,823,stethoscope,0.2226,0.4032
20086,ILSVRC2012_val_00020087.JPEG,567,frying_pan,924,guacamole,0.0662,0.2928
20098,ILSVRC2012_val_00020099.JPEG,868,tray,464,buckle,0.0029,0.5493
20100,ILSVRC2012_val_00020101.JPEG,792,shovel,753,radiator,0.1146,0.1801
20101,ILSVRC2012_val_00020102.JPEG,899,water_jug,999,toilet_tissue,0.0317,0.4145
20103,ILSVRC2012_val_00020104.JPEG,676,muzzle,643,mask,0.0252,0.4615
20104,ILSVRC2012_val_00020105.JPEG,584,hair_slide,451,bolo_tie,0.0004,0.3959
20106,ILSVRC2012_val_00020107.JPEG,833,submarine,974,geyser,0.0002,0.4763
20107,ILSVRC2012_val_00020108.JPEG,72,black_and_gold_garden_spider,74,garden_spider,0.1836,0.4775
20109,ILSVRC2012_val_00020110.JPEG,860,tobacco_shop,409,analog_clock,0.0143,0.1465
20110,ILSVRC2012_val_00020111.JPEG,733,pole,843,swing,0.0016,0.1098
20112,ILSVRC2012_val_00020113.JPEG,211,vizsla,434,bath_towel,0.0851,0.7394
20113,ILSVRC2012_val_00020114.JPEG,868,tray,762,restaurant,0.062,0.1078
20118,ILSVRC2012_val_00020119.JPEG,291,lion,354,Arabian_camel,0.062,0.7716
20120,ILSVRC2012_val_00020121.JPEG,434,bath_towel,911,wool,0.1813,0.239
20122,ILSVRC2012_val_00020123.JPEG,147,grey_whale,437,beacon,0.0006,0.462
20123,ILSVRC2012_val_00020124.JPEG,41,whiptail,65,sea_snake,0.0591,0.1521
20126,ILSVRC2012_val_00020127.JPEG,660,mobile_home,757,recreational_vehicle,0.0643,0.4127
20128,ILSVRC2012_val_00020129.JPEG,692,packet,514,cowboy_boot,0.0282,0.1451
20129,ILSVRC2012_val_00020130.JPEG,812,space_shuttle,517,crane,0.0005,0.1972
20130,ILSVRC2012_val_00020131.JPEG,834,suit,763,revolver,0.0217,0.1595
20131,ILSVRC2012_val_00020132.JPEG,222,kuvasz,258,Samoyed,0.0077,0.4867
20134,ILSVRC2012_val_00020135.JPEG,983,scuba_diver,801,snorkel,0.3142,0.3661
20137,ILSVRC2012_val_00020138.JPEG,650,microphone,786,sewing_machine,0.001,0.2506
20139,ILSVRC2012_val_00020140.JPEG,282,tiger_cat,261,keeshond,0.0078,0.5615
20141,ILSVRC2012_val_00020142.JPEG,465,bulletproof_vest,414,backpack,0.068,0.572
20143,ILSVRC2012_val_00020144.JPEG,385,Indian_elephant,344,hippopotamus,0.0777,0.4677
20145,ILSVRC2012_val_00020146.JPEG,614,kimono,775,sarong,0.0345,0.1424
20149,ILSVRC2012_val_00020150.JPEG,845,syringe,680,nipple,0.0085,0.238
20150,ILSVRC2012_val_00020151.JPEG,915,yurt,803,snowplow,0.3991,0.4146
20152,ILSVRC2012_val_00020153.JPEG,826,stopwatch,531,digital_watch,0.3234,0.4319
20153,ILSVRC2012_val_00020154.JPEG,40,American_chameleon,315,mantis,0.055,0.1903
20155,ILSVRC2012_val_00020156.JPEG,189,Lakeland_terrier,191,Airedale,0.1747,0.655
20162,ILSVRC2012_val_00020163.JPEG,819,stage,423,barber_chair,0.0662,0.2123
20163,ILSVRC2012_val_00020164.JPEG,318,lacewing,308,fly,0.0002,0.9331
20164,ILSVRC2012_val_00020165.JPEG,882,vacuum,811,space_heater,0.0749,0.0806
20166,ILSVRC2012_val_00020167.JPEG,467,butcher_shop,476,carousel,0.0441,0.0555
20167,ILSVRC2012_val_00020168.JPEG,828,strainer,611,jigsaw_puzzle,0.0022,0.1661
20168,ILSVRC2012_val_00020169.JPEG,250,Siberian_husky,248,Eskimo_dog,0.2293,0.5811
20169,ILSVRC2012_val_00020170.JPEG,852,tennis_ball,752,racket,0.1115,0.4159
20170,ILSVRC2012_val_00020171.JPEG,365,orangutan,205,flat-coated_retriever,0.0001,0.1386
20173,ILSVRC2012_val_00020174.JPEG,939,zucchini,312,cricket,0.009,0.3846
20174,ILSVRC2012_val_00020175.JPEG,999,toilet_tissue,905,window_shade,0.0035,0.2154
20175,ILSVRC2012_val_00020176.JPEG,678,neck_brace,457,bow_tie,0.0616,0.0864
20179,ILSVRC2012_val_00020180.JPEG,32,tailed_frog,59,vine_snake,0.0165,0.1429
20180,ILSVRC2012_val_00020181.JPEG,751,racer,734,police_van,0.221,0.2342
20181,ILSVRC2012_val_00020182.JPEG,453,bookcase,492,chest,0.126,0.1856
20182,ILSVRC2012_val_00020183.JPEG,318,lacewing,322,ringlet,0.006,0.1705
20183,ILSVRC2012_val_00020184.JPEG,830,stretcher,981,ballplayer,0.1801,0.3282
20184,ILSVRC2012_val_00020185.JPEG,971,bubble,805,soccer_ball,0.0061,0.2798
20185,ILSVRC2012_val_00020186.JPEG,524,cuirass,733,pole,0.0266,0.2668
20188,ILSVRC2012_val_00020189.JPEG,911,wool,850,teddy,0.0337,0.9259
20189,ILSVRC2012_val_00020190.JPEG,744,projectile,657,missile,0.125,0.8105
20191,ILSVRC2012_val_00020192.JPEG,899,water_jug,804,soap_dispenser,0.0196,0.1686
20193,ILSVRC2012_val_00020194.JPEG,131,little_blue_heron,62,rock_python,0.0789,0.1354
20195,ILSVRC2012_val_00020196.JPEG,231,collie,232,Border_collie,0.1275,0.7529
20196,ILSVRC2012_val_00020197.JPEG,626,lighter,607,jack-o'-lantern,0.0014,0.97
20197,ILSVRC2012_val_00020198.JPEG,335,fox_squirrel,301,ladybug,0.0013,0.3414
20203,ILSVRC2012_val_00020204.JPEG,434,bath_towel,858,tile_roof,0.056,0.7041
20205,ILSVRC2012_val_00020206.JPEG,487,cellular_telephone,673,mouse,0.1002,0.4713
20206,ILSVRC2012_val_00020207.JPEG,445,bikini,775,sarong,0.1033,0.4099
20207,ILSVRC2012_val_00020208.JPEG,557,flagpole,668,mosque,0.0784,0.1787
20208,ILSVRC2012_val_00020209.JPEG,592,hard_disc,692,packet,0.0943,0.167
20211,ILSVRC2012_val_00020212.JPEG,508,computer_keyboard,810,space_bar,0.4486,0.5233
20212,ILSVRC2012_val_00020213.JPEG,877,turnstile,583,guillotine,0.0256,0.1048
20213,ILSVRC2012_val_00020214.JPEG,448,birdhouse,28,spotted_salamander,0.0001,0.3293
20218,ILSVRC2012_val_00020219.JPEG,362,badger,106,wombat,0.0646,0.2494
20219,ILSVRC2012_val_00020220.JPEG,397,puffer,973,coral_reef,0.2914,0.3678
20220,ILSVRC2012_val_00020221.JPEG,997,bolete,993,gyromitra,0.0989,0.417
20221,ILSVRC2012_val_00020222.JPEG,575,golfcart,864,tow_truck,0.2176,0.3429
20222,ILSVRC2012_val_00020223.JPEG,708,pedestal,562,fountain,0.0432,0.704
20223,ILSVRC2012_val_00020224.JPEG,207,golden_retriever,169,borzoi,0.1116,0.4752
20227,ILSVRC2012_val_00020228.JPEG,836,sunglass,851,television,0.0024,0.0961
20233,ILSVRC2012_val_00020234.JPEG,473,can_opener,861,toilet_seat,0.0137,0.5342
20237,ILSVRC2012_val_00020238.JPEG,528,dial_telephone,606,iron,0.1989,0.4132
20240,ILSVRC2012_val_00020241.JPEG,841,sweatshirt,579,grand_piano,0.0001,0.1155
20241,ILSVRC2012_val_00020242.JPEG,681,notebook,526,desk,0.0012,0.6676
20244,ILSVRC2012_val_00020245.JPEG,842,swimming_trunks,903,wig,0.0484,0.1893
20246,ILSVRC2012_val_00020247.JPEG,863,totem_pole,575,golfcart,0.0034,0.1717
20247,ILSVRC2012_val_00020248.JPEG,871,trimaran,484,catamaran,0.4067,0.5238
20248,ILSVRC2012_val_00020249.JPEG,483,castle,884,vault,0.0086,0.0995
20249,ILSVRC2012_val_00020250.JPEG,219,cocker_spaniel,256,Newfoundland,0.0001,0.4903
20250,ILSVRC2012_val_00020251.JPEG,784,screwdriver,777,scabbard,0.0009,0.4405
20251,ILSVRC2012_val_00020252.JPEG,579,grand_piano,881,upright,0.1851,0.7917
20252,ILSVRC2012_val_00020253.JPEG,729,plate_rack,499,cleaver,0.0491,0.0616
20253,ILSVRC2012_val_00020254.JPEG,435,bathtub,897,washer,0.0305,0.2409
20255,ILSVRC2012_val_00020256.JPEG,272,coyote,271,red_wolf,0.0045,0.8244
20258,ILSVRC2012_val_00020259.JPEG,875,trombone,907,wine_bottle,0.0007,0.5728
20260,ILSVRC2012_val_00020261.JPEG,966,red_wine,907,wine_bottle,0.0518,0.487
20265,ILSVRC2012_val_00020266.JPEG,541,drum,778,scale,0.0031,0.0956
20266,ILSVRC2012_val_00020267.JPEG,531,digital_watch,826,stopwatch,0.3836,0.6145
20271,ILSVRC2012_val_00020272.JPEG,418,ballpoint,784,screwdriver,0.0135,0.2433
20275,ILSVRC2012_val_00020276.JPEG,504,coffee_mug,968,cup,0.0684,0.2424
20276,ILSVRC2012_val_00020277.JPEG,869,trench_coat,834,suit,0.0585,0.3844
20277,ILSVRC2012_val_00020278.JPEG,461,breastplate,524,cuirass,0.3064,0.3656
20279,ILSVRC2012_val_00020280.JPEG,122,American_lobster,125,hermit_crab,0.0287,0.2953
20280,ILSVRC2012_val_00020281.JPEG,709,pencil_box,893,wallet,0.1183,0.242
20281,ILSVRC2012_val_00020282.JPEG,879,umbrella,491,chain_saw,0.0004,0.2768
20287,ILSVRC2012_val_00020288.JPEG,738,pot,580,greenhouse,0.1613,0.1825
20289,ILSVRC2012_val_00020290.JPEG,50,American_alligator,49,African_crocodile,0.1521,0.2526
20292,ILSVRC2012_val_00020293.JPEG,833,submarine,977,sandbar,0.1056,0.184
20296,ILSVRC2012_val_00020297.JPEG,870,tricycle,444,bicycle-built-for-two,0.1365,0.3888
20297,ILSVRC2012_val_00020298.JPEG,112,conch,515,cowboy_hat,0.0438,0.1154
20298,ILSVRC2012_val_00020299.JPEG,700,paper_towel,553,file,0.0514,0.5628
20300,ILSVRC2012_val_00020301.JPEG,368,gibbon,370,guenon,0.0146,0.4173
20302,ILSVRC2012_val_00020303.JPEG,630,Loafer,471,cannon,0.0129,0.8146
20303,ILSVRC2012_val_00020304.JPEG,590,hand-held_computer,487,cellular_telephone,0.0466,0.7581
20307,ILSVRC2012_val_00020308.JPEG,305,dung_beetle,51,triceratops,0.0007,0.1293
20313,ILSVRC2012_val_00020314.JPEG,587,hammer,830,stretcher,0.0113,0.1493
20320,ILSVRC2012_val_00020321.JPEG,31,tree_frog,61,boa_constrictor,0.0051,0.1072
20323,ILSVRC2012_val_00020324.JPEG,769,rule,416,balance_beam,0.0774,0.589
20326,ILSVRC2012_val_00020327.JPEG,621,lawn_mower,428,barrow,0.0724,0.1642
20328,ILSVRC2012_val_00020329.JPEG,624,library,830,stretcher,0.0009,0.1165
20329,ILSVRC2012_val_00020330.JPEG,169,borzoi,160,Afghan_hound,0.2209,0.3694
20342,ILSVRC2012_val_00020343.JPEG,977,sandbar,842,swimming_trunks,0.021,0.1301
20344,ILSVRC2012_val_00020345.JPEG,440,beer_bottle,507,combination_lock,0.0404,0.2447
20346,ILSVRC2012_val_00020347.JPEG,206,curly-coated_retriever,344,hippopotamus,0.1846,0.2204
20347,ILSVRC2012_val_00020348.JPEG,785,seat_belt,968,cup,0.0263,0.1199
20349,ILSVRC2012_val_00020350.JPEG,919,street_sign,781,scoreboard,0.0331,0.2365
20350,ILSVRC2012_val_00020351.JPEG,714,pick,679,necklace,0.3255,0.6207
20354,ILSVRC2012_val_00020355.JPEG,527,desktop_computer,681,notebook,0.1207,0.4086
20357,ILSVRC2012_val_00020358.JPEG,791,shopping_cart,582,grocery_store,0.0438,0.3274
20361,ILSVRC2012_val_00020362.JPEG,294,brown_bear,207,golden_retriever,0.0423,0.7251
20364,ILSVRC2012_val_00020365.JPEG,788,shoe_shop,478,carton,0.0124,0.0548
20365,ILSVRC2012_val_00020366.JPEG,784,screwdriver,868,tray,0.0,0.2016
20367,ILSVRC2012_val_00020368.JPEG,506,coil,113,snail,0.1378,0.7541
20370,ILSVRC2012_val_00020371.JPEG,756,rain_barrel,580,greenhouse,0.0157,0.2536
20373,ILSVRC2012_val_00020374.JPEG,520,crib,887,vestment,0.069,0.4046
20374,ILSVRC2012_val_00020375.JPEG,170,Irish_wolfhound,177,Scottish_deerhound,0.3294,0.6675
20377,ILSVRC2012_val_00020378.JPEG,929,ice_lolly,8,hen,0.0088,0.2367
20380,ILSVRC2012_val_00020381.JPEG,674,mousetrap,357,mink,0.1717,0.3345
20384,ILSVRC2012_val_00020385.JPEG,925,consomme,960,chocolate_sauce,0.2724,0.5198
20385,ILSVRC2012_val_00020386.JPEG,296,ice_bear,150,sea_lion,0.0838,0.2336
20387,ILSVRC2012_val_00020388.JPEG,515,cowboy_hat,452,bonnet,0.0488,0.2195
20388,ILSVRC2012_val_00020389.JPEG,760,refrigerator,772,safety_pin,0.0358,0.602
20390,ILSVRC2012_val_00020391.JPEG,969,eggnog,960,chocolate_sauce,0.0193,0.2716
20392,ILSVRC2012_val_00020393.JPEG,26,common_newt,124,crayfish,0.0127,0.1926
20395,ILSVRC2012_val_00020396.JPEG,492,chest,478,carton,0.0815,0.5646
20399,ILSVRC2012_val_00020400.JPEG,482,cassette_player,848,tape_player,0.1984,0.721
20400,ILSVRC2012_val_00020401.JPEG,61,boa_constrictor,59,vine_snake,0.0168,0.251
20402,ILSVRC2012_val_00020403.JPEG,167,English_foxhound,162,beagle,0.0755,0.4524
20403,ILSVRC2012_val_00020404.JPEG,352,impala,353,gazelle,0.1915,0.7914
20406,ILSVRC2012_val_00020407.JPEG,464,buckle,584,hair_slide,0.0049,0.3662
20407,ILSVRC2012_val_00020408.JPEG,649,megalith,379,howler_monkey,0.0832,0.1352
20408,ILSVRC2012_val_00020409.JPEG,530,digital_clock,796,ski_mask,0.0001,0.876
20409,ILSVRC2012_val_00020410.JPEG,446,binder,512,corkscrew,0.0042,0.5344
20412,ILSVRC2012_val_00020413.JPEG,657,missile,755,radio_telescope,0.007,0.3628
20416,ILSVRC2012_val_00020417.JPEG,589,hand_blower,786,sewing_machine,0.0497,0.2766
20417,ILSVRC2012_val_00020418.JPEG,4,hammerhead,395,gar,0.0246,0.3077
20424,ILSVRC2012_val_00020425.JPEG,838,sunscreen,605,iPod,0.0104,0.1083
